1.01151
0.11234
0.18338
0.32119
0.28366
0.62532
0.55764
1.01504
0.91473
0.91465
1.1723
1.01912
0.94157
1.21379
1.06288
0.57682
0.26471
0.36754
0.34696
0.26632
0.11275
0.32623
0.49331
0.31821
