0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.91499	0.91474	0.9146	1.04176	0.95263	0.99298	1.0265	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91468	0.91297
0.11151	0.24867	0.11229	0.1124	0.20818	0.11282	0.31454	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.36151	0.2671	0.12645	0.41293	0.19919	0.1	0.44701	0.1	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.1	0.0	0.0	0.1	0.1	0.1	0.1	0.12308	0.2	0.2	0.1	0.0	0.0	0.14563	0.1	0.0	0.0
